Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
371	460.442609667	400.166665333	60.2759443333	981.0	180.666666667	8.66666666667	
372	455.878436	395.333331333	60.5451046667	976.333333333	185.666666667	8.33333333333	
373	464.704834	405.333332667	59.371501	1060.0	249.333333333	9.33333333333	
374	442.736495667	381.500001	61.2364943333	962.333333333	199.333333333	7.0	
375	442.955592667	383.666668	59.2889246667	954.666666667	187.333333333	8.66666666667	
376	432.732899	375.166668	57.5662316667	986.0	235.666666667	7.66666666667	
377	430.419267333	371.333331667	59.0859353333	933.0	190.333333333	9.33333333333	
378	440.206224333	380.333335667	59.872889	1040.66666667	280.0	4.66666666667	
379	438.723119667	378.166667333	60.5564523333	997.666666667	241.333333333	8.66666666667	
380	435.397573	378.166664	57.2309086667	972.666666667	216.333333333	7.66666666667	
381	434.824253	377.000001333	57.8242516667	950.0	196.0	7.33333333333	
382	426.711684	367.333334	59.3783493333	957.333333333	222.666666667	6.66666666667	
383	433.723131667	376.166667333	57.556464	1013.33333333	261.0	7.33333333333	
384	446.348159	386.666668	59.6814913333	1034.0	260.666666667	5.0	
385	427.636783	366.166668667	61.470114	958.666666667	226.333333333	6.33333333333	
386	438.138407667	380.000000333	58.1384073333	992.666666667	232.666666667	7.0	
387	432.184270667	373.166663	59.0176073333	1029.33333333	283.0	8.0	
388	430.219788	369.666668	60.55312	894.666666667	155.333333333	10.6666666667	
389	456.519798	396.833331667	59.6864663333	986.333333333	192.666666667	12.3333333333	
390	437.629567333	378.499999333	59.1295683333	1013.33333333	256.333333333	8.0	
391	441.173364667	380.666665333	60.506699	991.333333333	230.0	8.0	
392	447.034094333	389.000000667	58.0340933333	988.666666667	210.666666667	12.6666666667	
393	430.468339	371.166666	59.301673	922.333333333	180.0	13.3333333333	
394	451.231440333	388.833330333	62.39811	968.333333333	190.666666667	14.0	
395	438.409203	377.999999	60.409204	906.666666667	150.666666667	10.6666666667	
396	446.374328	385.666666	60.7076623333	1021.66666667	250.333333333	8.33333333333	
397	450.936627667	390.000002667	60.9366253333	958.666666667	178.666666667	8.33333333333	
398	433.400881	374.166669	59.234212	978.666666667	230.333333333	7.66666666667	
399	443.583059	384.833336	58.749723	963.0	193.333333333	7.0	
400	442.016110667	383.499996	58.5161143333	925.333333333	158.333333333	14.3333333333	
