Generation	Fitness	ShootingFitness	AimingFitness	Shots	Misses	WrongReloads
192	256.141	201.500000333	54.6409993333	960.0	557.0	0.666666666667	
193	232.853066667	180.333332	52.5197343333	914.0	553.333333333	3.33333333333	
194	232.473434667	180.666666	51.8067686667	920.0	558.666666667	2.33333333333	
195	245.451704333	190.499999333	54.9517046667	951.333333333	570.333333333	1.0	
196	247.006186667	194.166666	52.8395203333	930.0	541.666666667	2.0	
197	239.799473333	187.499999333	52.2994736667	890.333333333	515.333333333	0.666666666667	
198	228.847972333	176.166668333	52.6813043333	951.333333333	599.0	1.66666666667	
199	252.174292333	198.500000667	53.6742916667	962.333333333	565.333333333	2.33333333333	
200	246.592980667	193.666668	52.9263126667	897.0	509.666666667	0.666666666667	
201	231.372101667	177.500000667	53.8721006667	881.666666667	526.666666667	2.0	
202	247.181138	191.166667333	56.0144706667	908.666666667	526.333333333	2.0	
203	254.483789667	198.999999667	55.48379	912.666666667	514.666666667	1.0	
204	249.737295667	195.666665667	54.07063	957.666666667	566.333333333	2.33333333333	
205	251.246012	195.999999333	55.246012	934.333333333	542.333333333	1.66666666667	
206	241.803759667	186.833331667	54.970428	928.666666667	555.0	1.0	
207	266.462712	211.833333667	54.629378	965.0	541.333333333	0.666666666667	
208	258.996867667	201.833334	57.1635333333	920.0	516.333333333	1.66666666667	
209	258.861896	205.166666667	53.6952293333	944.333333333	534.0	0.333333333333	
210	263.504195667	204.666666667	58.837529	907.666666667	498.333333333	2.66666666667	
211	254.749071333	198.333333333	56.4157376667	879.333333333	482.666666667	2.0	
212	244.662904667	189.500001	55.1629033333	905.666666667	526.666666667	1.33333333333	
213	258.565612667	203.499998667	55.0656136667	886.666666667	479.666666667	2.33333333333	
214	248.679489667	193.666667667	55.012822	938.666666667	551.333333333	2.66666666667	
215	258.535512667	202.499999333	56.0355133333	945.666666667	540.666666667	0.666666666667	
216	267.819549333	211.0	56.8195493333	953.0	531.0	1.33333333333	
217	248.678737333	197.333333667	51.345404	925.0	530.333333333	1.66666666667	
218	261.969199667	206.666667667	55.3025316667	969.666666667	556.333333333	2.0	
219	251.490595667	197.000001333	54.490594	920.666666667	526.666666667	2.0	
220	250.41397	194.166668333	56.2473016667	893.666666667	505.333333333	3.66666666667	
221	252.749479333	198.666664667	54.0828146667	963.666666667	566.333333333	0.666666666667	
222	266.098651333	209.499999667	56.5986513333	887.333333333	468.333333333	2.0	
223	261.296044	205.833332333	55.4627116667	945.333333333	533.666666667	2.33333333333	
224	263.498145667	204.833332333	58.664813	928.0	518.333333333	1.33333333333	
225	259.036946667	203.333334667	55.703612	931.333333333	524.666666667	3.0	
226	258.140348	202.666668333	55.47368	873.666666667	468.333333333	2.0	
227	252.881386667	197.333333333	55.5480536667	912.666666667	518.0	3.33333333333	
228	278.163728	222.833333	55.330395	954.666666667	509.0	2.0	
229	262.571905333	204.500000333	58.0719046667	946.333333333	537.333333333	1.66666666667	
230	270.706541667	213.499999333	57.2065423333	933.666666667	506.666666667	1.33333333333	
231	269.108825	212.666666667	56.4421583333	904.0	478.666666667	3.33333333333	
232	269.607015333	213.499999667	56.1070153333	898.333333333	471.333333333	3.33333333333	
233	271.182023667	213.833333333	57.3486906667	907.666666667	480.0	1.33333333333	
234	261.846920333	205.666665333	56.1802546667	953.333333333	542.0	0.0	
235	269.927374333	213.166668	56.7607063333	921.666666667	495.333333333	1.0	
236	269.428149333	213.5	55.9281493333	978.333333333	551.333333333	0.333333333333	
237	273.402768333	217.166666	56.2361026667	939.666666667	505.333333333	3.33333333333	
238	264.003095333	208.500001	55.5030946667	963.333333333	546.333333333	2.0	
239	254.696507333	199.499999667	55.1965076667	890.0	491.0	1.33333333333	
240	262.252979667	204.000002	58.2529773333	934.0	526.0	2.0	
241	259.96955	204.166666	55.802884	943.0	534.666666667	2.33333333333	
242	271.889713667	213.500000333	58.3897126667	903.0	476.0	2.0	
243	267.499514333	210.499999333	56.9995146667	922.0	501.0	0.666666666667	
244	260.284626333	204.166666667	56.1179603333	884.666666667	476.333333333	3.33333333333	
245	262.880119333	209.500000333	53.380119	942.0	523.0	1.0	
246	277.838295	222.333331667	55.5049633333	931.333333333	486.666666667	3.66666666667	
247	275.456385667	218.999998667	56.4563863333	941.666666667	503.666666667	1.0	
248	274.192408	216.499998333	57.6924093333	949.0	516.0	1.0	
249	268.498187667	213.833331667	54.6648556667	919.0	491.333333333	3.0	
250	271.720666333	217.000001667	54.7206646667	946.666666667	512.666666667	1.33333333333	
251	265.064344667	210.500000667	54.564344	909.666666667	488.666666667	2.0	
252	276.358149333	217.666665	58.6914836667	934.333333333	499.0	3.33333333333	
253	276.118386333	220.499998667	55.6183883333	924.666666667	483.666666667	4.66666666667	
254	272.373964667	213.666667333	58.7072966667	949.333333333	522.0	1.33333333333	
255	267.595937333	209.333334333	58.262603	934.0	515.333333333	2.33333333333	
256	276.099221667	216.666666667	59.432555	931.333333333	498.0	2.33333333333	
257	290.439539333	234.166666333	56.272872	966.0	497.666666667	1.0	
258	282.004044	222.833332333	59.1707113333	904.333333333	458.666666667	2.66666666667	
259	276.83918	221.5	55.3391803333	890.666666667	447.666666667	6.33333333333	
260	283.514282667	226.166665	57.347618	931.0	478.666666667	1.66666666667	
261	273.384903	217.499999667	55.884903	959.666666667	524.666666667	1.66666666667	
262	290.9179	232.833333667	58.0845666667	956.333333333	490.666666667	1.33333333333	
263	279.980918	222.666668333	57.31425	906.333333333	461.0	3.66666666667	
